Postal Code,city,county,state,latitude,longitude
3820,Dover,Strafford,New Hampshire,43.1888,-70.8868
54703,Eau Claire,Eau Claire,Wisconsin,44.8346,-91.5159
48640,Midland,Midland,Michigan,43.6376,-84.268
10035,New York,New York,New York,40.8011,-73.9371
19134,Philadelphia,Philadelphia,Pennsylvania,39.9925,-75.1133
23464,Virginia Beach,Virginia Beach (city),Virginia,36.7978,-76.1759
23464,Virginia Beach,Virginia Beach (city),Virginia,36.7978,-76.1759
10035,New York,New York,New York,40.8011,-73.9371
10035,New York,New York,New York,40.8011,-73.9371
10035,New York,New York,New York,40.8011,-73.9371
78666,San Marcos,Hays,Texas,29.8754,-97.9404
78666,San Marcos,Hays,Texas,29.8754,-97.9404
78666,San Marcos,Hays,Texas,29.8754,-97.9404
78666,San Marcos,Hays,Texas,29.8754,-97.9404
77070,Houston,Harris,Texas,29.9781,-95.5803
77070,Houston,Harris,Texas,29.9781,-95.5803
77070,Houston,Harris,Texas,29.9781,-95.5803
77070,Houston,Harris,Texas,29.9781,-95.5803
19134,Philadelphia,Philadelphia,Pennsylvania,39.9925,-75.1133
19134,Philadelphia,Philadelphia,Pennsylvania,39.9925,-75.1133
19134,Philadelphia,Philadelphia,Pennsylvania,39.9925,-75.1133
60623,Chicago,Cook,Illinois,41.849,-87.7157
60623,Chicago,Cook,Illinois,41.849,-87.7157
60623,Chicago,Cook,Illinois,41.849,-87.7157
90008,Los Angeles,Los Angeles,California,34.0116,-118.3411
90008,Los Angeles,Los Angeles,California,34.0116,-118.3411
90008,Los Angeles,Los Angeles,California,34.0116,-118.3411
94109,San Francisco,City and County of San Francisco,California,37.7917,-122.4186
94109,San Francisco,City and County of San Francisco,California,37.7917,-122.4186
98006,Bellevue,King,Washington,47.5614,-122.1552
60623,Chicago,Cook,Illinois,41.849,-87.7157
60623,Chicago,Cook,Illinois,41.849,-87.7157
60653,Chicago,Cook,Illinois,41.8196,-87.6126
21215,Baltimore,Baltimore (city),Maryland,39.3446,-76.6794
92037,La Jolla,San Diego,California,32.8455,-117.2521
30076,Roswell,Fulton,Georgia,34.0213,-84.3104
30076,Roswell,Fulton,Georgia,34.0213,-84.3104
30076,Roswell,Fulton,Georgia,34.0213,-84.3104
1841,Lawrence,Essex,Massachusetts,42.7115,-71.167
1841,Lawrence,Essex,Massachusetts,42.7115,-71.167
1841,Lawrence,Essex,Massachusetts,42.7115,-71.167
98105,Seattle,King,Washington,47.6633,-122.3022
92105,San Diego,San Diego,California,32.7423,-117.0947
92105,San Diego,San Diego,California,32.7423,-117.0947
90008,Los Angeles,Los Angeles,California,34.0116,-118.3411
60089,Buffalo Grove,Lake,Illinois,42.1598,-87.9644
60623,Chicago,Cook,Illinois,41.849,-87.7157
72209,Little Rock,Pulaski,Arkansas,34.6725,-92.3529
72209,Little Rock,Pulaski,Arkansas,34.6725,-92.3529
84107,Salt Lake City,Salt Lake,Utah,40.6568,-111.8904
10024,New York,New York,New York,40.7864,-73.9764
10024,New York,New York,New York,40.7864,-73.9764
10024,New York,New York,New York,40.7864,-73.9764
10024,New York,New York,New York,40.7864,-73.9764
10024,New York,New York,New York,40.7864,-73.9764
23223,Richmond,City of Richmond,Virginia,37.5477,-77.3948
98115,Seattle,King,Washington,47.6849,-122.2968
98115,Seattle,King,Washington,47.6849,-122.2968
10035,New York,New York,New York,40.8011,-73.9371
10035,New York,New York,New York,40.8011,-73.9371
10035,New York,New York,New York,40.8011,-73.9371
10035,New York,New York,New York,40.8011,-73.9371
98115,Seattle,King,Washington,47.6849,-122.2968
39212,Jackson,Hinds,Mississippi,32.2435,-90.2612
39212,Jackson,Hinds,Mississippi,32.2435,-90.2612
62521,Decatur,Macon,Illinois,39.8395,-88.9465
62521,Decatur,Macon,Illinois,39.8395,-88.9465
62521,Decatur,Macon,Illinois,39.8395,-88.9465
14609,Rochester,Monroe,New York,43.174,-77.5637
32216,Jacksonville,Duval,Florida,30.2787,-81.5831
32216,Jacksonville,Duval,Florida,30.2787,-81.5831
48234,Detroit,Wayne,Michigan,42.4337,-83.0434
48234,Detroit,Wayne,Michigan,42.4337,-83.0434
55044,Lakeville,Dakota,Minnesota,44.6749,-93.2578
55044,Lakeville,Dakota,Minnesota,44.6749,-93.2578
55044,Lakeville,Dakota,Minnesota,44.6749,-93.2578
55044,Lakeville,Dakota,Minnesota,44.6749,-93.2578
55044,Lakeville,Dakota,Minnesota,44.6749,-93.2578
60505,Aurora,Kane,Illinois,41.7582,-88.2971
60623,Chicago,Cook,Illinois,41.849,-87.7157
60623,Chicago,Cook,Illinois,41.849,-87.7157
8701,Lakewood,Ocean,New Jersey,40.085,-74.2042
8701,Lakewood,Ocean,New Jersey,40.085,-74.2042
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
11561,Long Beach,Nassau,New York,40.5877,-73.6595
11561,Long Beach,Nassau,New York,40.5877,-73.6595
11561,Long Beach,Nassau,New York,40.5877,-73.6595
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
11561,Long Beach,Nassau,New York,40.5877,-73.6595
11561,Long Beach,Nassau,New York,40.5877,-73.6595
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
61604,Peoria,Peoria,Illinois,40.7111,-89.6324
84057,Orem,Utah,Utah,40.3134,-111.6953
84057,Orem,Utah,Utah,40.3134,-111.6953
48640,Midland,Midland,Michigan,43.6376,-84.268
48234,Detroit,Wayne,Michigan,42.4337,-83.0434
43229,Columbus,Franklin,Ohio,40.0839,-82.9726
46544,Mishawaka,St. Joseph,Indiana,41.6507,-86.1623
98115,Seattle,King,Washington,47.6849,-122.2968
37620,Bristol,Sullivan,Tennessee,36.5686,-82.1819
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
22801,Harrisonburg,City of Harrisonburg,Virginia,38.4489,-78.8714
89031,North Las Vegas,Clark,Nevada,36.2589,-115.1718
89031,North Las Vegas,Clark,Nevada,36.2589,-115.1718
89031,North Las Vegas,Clark,Nevada,36.2589,-115.1718
77070,Houston,Harris,Texas,29.9781,-95.5803
79907,El Paso,El Paso,Texas,31.7089,-106.3293
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
60653,Chicago,Cook,Illinois,41.8196,-87.6126
90032,Los Angeles,Los Angeles,California,34.0818,-118.1753
77340,Huntsville,Walker,Texas,30.6448,-95.5798
77340,Huntsville,Walker,Texas,30.6448,-95.5798
77340,Huntsville,Walker,Texas,30.6448,-95.5798
78207,San Antonio,Bexar,Texas,29.4229,-98.526
78207,San Antonio,Bexar,Texas,29.4229,-98.526
78207,San Antonio,Bexar,Texas,29.4229,-98.526
6450,Meriden,South Central Regional,Connecticut,41.5334,-72.7997
75023,Plano,Collin,Texas,33.055,-96.7365
75023,Plano,Collin,Texas,33.055,-96.7365
75023,Plano,Collin,Texas,33.055,-96.7365
75023,Plano,Collin,Texas,33.055,-96.7365
75023,Plano,Collin,Texas,33.055,-96.7365
75023,Plano,Collin,Texas,33.055,-96.7365
75023,Plano,Collin,Texas,33.055,-96.7365
22980,Waynesboro,Waynesboro (city),Virginia,38.0774,-78.9035
22980,Waynesboro,Waynesboro (city),Virginia,38.0774,-78.9035
22980,Waynesboro,Waynesboro (city),Virginia,38.0774,-78.9035
11550,Hempstead,Nassau,New York,40.7049,-73.6176
11550,Hempstead,Nassau,New York,40.7049,-73.6176
11550,Hempstead,Nassau,New York,40.7049,-73.6176
11561,Long Beach,Nassau,New York,40.5877,-73.6595
98105,Seattle,King,Washington,47.6633,-122.3022
98105,Seattle,King,Washington,47.6633,-122.3022
98105,Seattle,King,Washington,47.6633,-122.3022
81001,Pueblo,Pueblo,Colorado,38.2879,-104.5848
81001,Pueblo,Pueblo,Colorado,38.2879,-104.5848
19120,Philadelphia,Philadelphia,Pennsylvania,40.0343,-75.1213
19120,Philadelphia,Philadelphia,Pennsylvania,40.0343,-75.1213
19120,Philadelphia,Philadelphia,Pennsylvania,40.0343,-75.1213
19120,Philadelphia,Philadelphia,Pennsylvania,40.0343,-75.1213
19120,Philadelphia,Philadelphia,Pennsylvania,40.0343,-75.1213
19120,Philadelphia,Philadelphia,Pennsylvania,40.0343,-75.1213
10024,New York,New York,New York,40.7864,-73.9764
10024,New York,New York,New York,40.7864,-73.9764
10024,New York,New York,New York,40.7864,-73.9764
48234,Detroit,Wayne,Michigan,42.4337,-83.0434
73505,Lawton,Comanche,Oklahoma,34.6179,-98.4552
73505,Lawton,Comanche,Oklahoma,34.6179,-98.4552
85023,Phoenix,Maricopa,Arizona,33.6324,-112.1118
19711,Newark,New Castle,Delaware,39.7011,-75.7375
8701,Lakewood,Ocean,New Jersey,40.085,-74.2042
8701,Lakewood,Ocean,New Jersey,40.085,-74.2042
55407,Minneapolis,Hennepin,Minnesota,44.9378,-93.2545
55407,Minneapolis,Hennepin,Minnesota,44.9378,-93.2545
90036,Los Angeles,Los Angeles,California,34.0699,-118.3492
19143,Philadelphia,Philadelphia,Pennsylvania,39.9448,-75.2288
85705,Tucson,Pima,Arizona,32.2691,-110.9845
90049,Los Angeles,Los Angeles,California,34.066,-118.474
28027,Concord,Cabarrus,North Carolina,35.4141,-80.6162
28027,Concord,Cabarrus,North Carolina,35.4141,-80.6162
97301,Salem,Marion,Oregon,44.949,-123.004
97301,Salem,Marion,Oregon,44.949,-123.004
97301,Salem,Marion,Oregon,44.949,-123.004
38671,Southaven,DeSoto,Mississippi,34.9771,-89.9992
38671,Southaven,DeSoto,Mississippi,34.9771,-89.9992
38671,Southaven,DeSoto,Mississippi,34.9771,-89.9992
80027,Louisville,Boulder,Colorado,39.9789,-105.1456
19140,Philadelphia,Philadelphia,Pennsylvania,40.0118,-75.1456
19140,Philadelphia,Philadelphia,Pennsylvania,40.0118,-75.1456
19140,Philadelphia,Philadelphia,Pennsylvania,40.0118,-75.1456
19140,Philadelphia,Philadelphia,Pennsylvania,40.0118,-75.1456
19140,Philadelphia,Philadelphia,Pennsylvania,40.0118,-75.1456
48234,Detroit,Wayne,Michigan,42.4337,-83.0434
19013,Chester,Delaware,Pennsylvania,39.8498,-75.3747
19013,Chester,Delaware,Pennsylvania,39.8498,-75.3747
19013,Chester,Delaware,Pennsylvania,39.8498,-75.3747
77095,Houston,Harris,Texas,29.8941,-95.6481
77095,Houston,Harris,Texas,29.8941,-95.6481
10011,New York,New York,New York,40.7402,-73.9996
10011,New York,New York,New York,40.7402,-73.9996
10024,New York,New York,New York,40.7864,-73.9764
23223,Richmond,City of Richmond,Virginia,37.5477,-77.3948
23223,Richmond,City of Richmond,Virginia,37.5477,-77.3948
45231,Cincinnati,Hamilton,Ohio,39.2418,-84.5437
60653,Chicago,Cook,Illinois,41.8196,-87.6126
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
10024,New York,New York,New York,40.7864,-73.9764
80013,Aurora,Arapahoe,Colorado,39.6575,-104.7846
80013,Aurora,Arapahoe,Colorado,39.6575,-104.7846
28403,Wilmington,New Hanover,North Carolina,34.2237,-77.8862
98105,Seattle,King,Washington,47.6633,-122.3022
32725,Deltona,Volusia,Florida,28.8989,-81.2473
32725,Deltona,Volusia,Florida,28.8989,-81.2473
37918,Knoxville,Knox,Tennessee,36.0501,-83.9226
77036,Houston,Harris,Texas,29.6984,-95.5405
77036,Houston,Harris,Texas,29.6984,-95.5405
7060,Plainfield,Union,New Jersey,40.6152,-74.415
7060,Plainfield,Union,New Jersey,40.6152,-74.415
14215,Buffalo,Erie,New York,42.9335,-78.8115
19120,Philadelphia,Philadelphia,Pennsylvania,40.0343,-75.1213
19120,Philadelphia,Philadelphia,Pennsylvania,40.0343,-75.1213
79907,El Paso,El Paso,Texas,31.7089,-106.3293
79907,El Paso,El Paso,Texas,31.7089,-106.3293
39212,Jackson,Hinds,Mississippi,32.2435,-90.2612
39212,Jackson,Hinds,Mississippi,32.2435,-90.2612
39212,Jackson,Hinds,Mississippi,32.2435,-90.2612
14304,Niagara Falls,Niagara,New York,43.0908,-78.9644
32137,Palm Coast,Flagler,Florida,29.5565,-81.219
32137,Palm Coast,Flagler,Florida,29.5565,-81.219
32137,Palm Coast,Flagler,Florida,29.5565,-81.219
10011,New York,New York,New York,40.7402,-73.9996
10011,New York,New York,New York,40.7402,-73.9996
60610,Chicago,Cook,Illinois,41.9033,-87.6336
60610,Chicago,Cook,Illinois,41.9033,-87.6336
7601,Hackensack,Bergen,New Jersey,40.8882,-74.0503
7601,Hackensack,Bergen,New Jersey,40.8882,-74.0503
7601,Hackensack,Bergen,New Jersey,40.8882,-74.0503
7601,Hackensack,Bergen,New Jersey,40.8882,-74.0503
7601,Hackensack,Bergen,New Jersey,40.8882,-74.0503
10011,New York,New York,New York,40.7402,-73.9996
98115,Seattle,King,Washington,47.6849,-122.2968
98115,Seattle,King,Washington,47.6849,-122.2968
85023,Phoenix,Maricopa,Arizona,33.6324,-112.1118
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
10801,New Rochelle,Westchester,New York,40.9166,-73.7877
45503,Springfield,Clark,Ohio,39.9528,-83.7804
45503,Springfield,Clark,Ohio,39.9528,-83.7804
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
10024,New York,New York,New York,40.7864,-73.9764
75217,Dallas,Dallas,Texas,32.7244,-96.6755
75217,Dallas,Dallas,Texas,32.7244,-96.6755
90049,Los Angeles,Los Angeles,California,34.066,-118.474
92020,El Cajon,San Diego,California,32.7928,-116.9665
90049,Los Angeles,Los Angeles,California,34.066,-118.474
90049,Los Angeles,Los Angeles,California,34.066,-118.474
90049,Los Angeles,Los Angeles,California,34.066,-118.474
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
57103,Sioux Falls,Minnehaha,South Dakota,43.5374,-96.6864
57103,Sioux Falls,Minnehaha,South Dakota,43.5374,-96.6864
77573,League City,Galveston,Texas,29.5173,-95.0963
77573,League City,Galveston,Texas,29.5173,-95.0963
77573,League City,Galveston,Texas,29.5173,-95.0963
77573,League City,Galveston,Texas,29.5173,-95.0963
85705,Tucson,Pima,Arizona,32.2691,-110.9845
85705,Tucson,Pima,Arizona,32.2691,-110.9845
85705,Tucson,Pima,Arizona,32.2691,-110.9845
85705,Tucson,Pima,Arizona,32.2691,-110.9845
90036,Los Angeles,Los Angeles,California,34.0699,-118.3492
90036,Los Angeles,Los Angeles,California,34.0699,-118.3492
6010,Bristol,Naugatuck Valley,Connecticut,41.6823,-72.9302
6010,Bristol,Naugatuck Valley,Connecticut,41.6823,-72.9302
6010,Bristol,Naugatuck Valley,Connecticut,41.6823,-72.9302
6010,Bristol,Naugatuck Valley,Connecticut,41.6823,-72.9302
92105,San Diego,San Diego,California,32.7423,-117.0947
92105,San Diego,San Diego,California,32.7423,-117.0947
92105,San Diego,San Diego,California,32.7423,-117.0947
92105,San Diego,San Diego,California,32.7423,-117.0947
19140,Philadelphia,Philadelphia,Pennsylvania,40.0118,-75.1456
19140,Philadelphia,Philadelphia,Pennsylvania,40.0118,-75.1456
19140,Philadelphia,Philadelphia,Pennsylvania,40.0118,-75.1456
19140,Philadelphia,Philadelphia,Pennsylvania,40.0118,-75.1456
10009,New York,New York,New York,40.7262,-73.9796
68104,Omaha,Douglas,Nebraska,41.2919,-95.9999
10024,New York,New York,New York,40.7864,-73.9764
10024,New York,New York,New York,40.7864,-73.9764
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
77095,Houston,Harris,Texas,29.8941,-95.6481
85705,Tucson,Pima,Arizona,32.2691,-110.9845
85705,Tucson,Pima,Arizona,32.2691,-110.9845
60505,Aurora,Kane,Illinois,41.7582,-88.2971
60505,Aurora,Kane,Illinois,41.7582,-88.2971
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
19711,Newark,New Castle,Delaware,39.7011,-75.7375
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
60623,Chicago,Cook,Illinois,41.849,-87.7157
75217,Dallas,Dallas,Texas,32.7244,-96.6755
75217,Dallas,Dallas,Texas,32.7244,-96.6755
75217,Dallas,Dallas,Texas,32.7244,-96.6755
75217,Dallas,Dallas,Texas,32.7244,-96.6755
92503,Riverside,Riverside,California,33.9208,-117.4589
92503,Riverside,Riverside,California,33.9208,-117.4589
92503,Riverside,Riverside,California,33.9208,-117.4589
92503,Riverside,Riverside,California,33.9208,-117.4589
59405,Great Falls,Cascade,Montana,47.495,-111.2502
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
78207,San Antonio,Bexar,Texas,29.4229,-98.526
78207,San Antonio,Bexar,Texas,29.4229,-98.526
78207,San Antonio,Bexar,Texas,29.4229,-98.526
78207,San Antonio,Bexar,Texas,29.4229,-98.526
78207,San Antonio,Bexar,Texas,29.4229,-98.526
78207,San Antonio,Bexar,Texas,29.4229,-98.526
10024,New York,New York,New York,40.7864,-73.9764
85705,Tucson,Pima,Arizona,32.2691,-110.9845
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
85705,Tucson,Pima,Arizona,32.2691,-110.9845
85705,Tucson,Pima,Arizona,32.2691,-110.9845
75217,Dallas,Dallas,Texas,32.7244,-96.6755
75217,Dallas,Dallas,Texas,32.7244,-96.6755
75217,Dallas,Dallas,Texas,32.7244,-96.6755
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
84020,Draper,Salt Lake,Utah,40.5046,-111.881
90008,Los Angeles,Los Angeles,California,34.0116,-118.3411
94122,San Francisco,City and County of San Francisco,California,37.7593,-122.4836
89031,North Las Vegas,Clark,Nevada,36.2589,-115.1718
89031,North Las Vegas,Clark,Nevada,36.2589,-115.1718
89031,North Las Vegas,Clark,Nevada,36.2589,-115.1718
89031,North Las Vegas,Clark,Nevada,36.2589,-115.1718
90036,Los Angeles,Los Angeles,California,34.0699,-118.3492
32712,Apopka,Orange,Florida,28.712,-81.5136
32712,Apopka,Orange,Florida,28.712,-81.5136
32712,Apopka,Orange,Florida,28.712,-81.5136
80219,Denver,Denver,Colorado,39.6956,-105.0341
30318,Atlanta,Fulton,Georgia,33.7865,-84.4454
30318,Atlanta,Fulton,Georgia,33.7865,-84.4454
30318,Atlanta,Fulton,Georgia,33.7865,-84.4454
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
10035,New York,New York,New York,40.8011,-73.9371
10011,New York,New York,New York,40.7402,-73.9996
90004,Los Angeles,Los Angeles,California,34.0762,-118.3029
10035,New York,New York,New York,40.8011,-73.9371
10035,New York,New York,New York,40.8011,-73.9371
10035,New York,New York,New York,40.8011,-73.9371
90045,Los Angeles,Los Angeles,California,33.9631,-118.3941
90045,Los Angeles,Los Angeles,California,33.9631,-118.3941
98103,Seattle,King,Washington,47.6733,-122.3426
28205,Charlotte,Mecklenburg,North Carolina,35.22,-80.7881
28205,Charlotte,Mecklenburg,North Carolina,35.22,-80.7881
28205,Charlotte,Mecklenburg,North Carolina,35.22,-80.7881
